,rate
26071,3.5
26072,2.4
26073,3.5
26074,3.8
26075,3.6
26076,3.700448817952718
26077,3.700448817952718
26078,4.0
26079,3.9
26080,3.8
26081,3.2
26082,3.8
26083,3.700448817952718
26084,3.3
26085,3.9
26086,3.2
26087,3.3
26088,3.6
26089,3.5
26090,3.6
26091,3.700448817952718
26092,3.7
26093,3.4
26094,3.4
26095,3.6
26096,3.7
26097,3.4
26098,3.5
26099,3.6
26100,3.3
26101,3.8
26102,3.7
26103,3.8
26104,4.0
26105,3.7
26106,2.8
26107,3.0
26108,3.7
26109,3.4
26110,3.2
26111,3.6
26112,3.8
26113,3.8
26114,3.1
26115,3.4
26116,3.7
26117,2.8
26118,3.700448817952718
26119,3.700448817952718
26120,3.700448817952718
26121,3.700448817952718
26122,3.700448817952718
26123,3.700448817952718
26124,3.700448817952718
26125,3.700448817952718
26126,3.700448817952718
26127,3.2
26128,3.700448817952718
26129,3.3
26130,3.700448817952718
26131,3.7
26132,3.1
26133,3.5
26134,3.700448817952718
26135,3.700448817952718
26136,3.700448817952718
26137,3.2
26138,3.700448817952718
26139,3.700448817952718
26140,3.700448817952718
26141,3.700448817952718
26142,3.700448817952718
26143,3.700448817952718
26144,3.700448817952718
26145,3.700448817952718
26146,3.700448817952718
26147,3.3
26148,3.700448817952718
26149,3.3
26150,3.5
26151,3.2
26152,3.700448817952718
26153,3.700448817952718
26154,3.2
26155,3.1
26156,3.5
26157,3.700448817952718
26158,3.700448817952718
26159,3.700448817952718
26160,3.2
26161,3.700448817952718
26162,3.8
26163,3.2
26164,3.2
26165,3.2
26166,3.4
26167,3.700448817952718
26168,3.700448817952718
26169,3.5
26170,3.5
26171,3.2
26172,3.700448817952718
26173,3.1
26174,3.6
26175,3.2
26176,3.4
26177,3.4
26178,3.4
26179,3.700448817952718
26180,3.700448817952718
26181,3.4
26182,3.700448817952718
26183,3.4
26184,3.700448817952718
26185,3.3
26186,3.700448817952718
26187,3.700448817952718
26188,3.700448817952718
26189,3.700448817952718
26190,3.7
26191,3.700448817952718
26192,3.700448817952718
26193,3.700448817952718
26194,3.700448817952718
26195,3.3
26196,3.3
26197,3.7
26198,3.7
26199,3.4
26200,3.0
26201,3.8
26202,3.8
26203,3.9
26204,4.3
26205,3.8
26206,3.7
26207,3.2
26208,3.700448817952718
26209,3.8
26210,3.700448817952718
26211,3.4
26212,3.2
26213,3.5
26214,3.3
26215,3.4
26216,3.700448817952718
26217,3.700448817952718
26218,2.9
26219,3.700448817952718
26220,3.700448817952718
26221,3.700448817952718
26222,3.1
26223,3.6
26224,3.700448817952718
26225,3.1
26226,3.700448817952718
26227,3.700448817952718
26228,3.700448817952718
26229,3.2
26230,3.700448817952718
26231,3.700448817952718
26232,3.700448817952718
26233,3.700448817952718
26234,3.2
26235,3.9
26236,3.2
26237,3.5
26238,4.2
26239,4.3
26240,4.5
26241,3.8
26242,3.1
26243,3.0
26244,4.4
26245,4.0
26246,3.8
26247,3.9
26248,4.0
26249,3.9
26250,3.9
26251,4.0
26252,3.8
26253,3.7
26254,4.5
26255,4.5
26256,4.7
26257,4.4
26258,4.4
26259,4.2
26260,4.0
26261,3.5
26262,4.4
26263,4.2
26264,4.4
26265,4.9
26266,4.7
26267,4.4
26268,4.2
26269,4.1
26270,4.5
26271,3.8
26272,4.4
26273,4.1
26274,4.1
26275,4.3
26276,4.0
26277,4.0
26278,3.700448817952718
26279,3.9
26280,3.9
26281,3.9
26282,4.2
26283,4.1
26284,4.3
26285,3.8
26286,3.5
26287,4.2
26288,4.3
26289,4.5
26290,4.2
26291,3.9
26292,3.9
26293,3.3
26294,3.9
26295,3.4
26296,3.700448817952718
26297,4.2
26298,4.4
26299,4.6
26300,4.4
26301,4.4
26302,4.1
26303,4.3
26304,4.0
26305,4.2
26306,4.1
26307,4.0
26308,3.6
26309,4.0
26310,3.8
26311,3.6
26312,3.3
26313,3.2
26314,3.7
26315,4.7
26316,4.5
26317,4.1
26318,4.4
26319,4.0
26320,4.4
26321,4.4
26322,4.1
26323,4.3
26324,4.5
26325,4.1
26326,4.2
26327,4.4
26328,4.2
26329,4.3
26330,4.5
26331,4.4
26332,4.4
26333,4.1
26334,4.6
26335,4.2
26336,4.2
26337,4.2
26338,4.1
26339,4.2
26340,4.5
26341,4.1
26342,4.0
26343,4.1
26344,4.1
26345,3.8
26346,3.6
26347,4.1
26348,4.2
26349,4.1
26350,3.700448817952718
26351,4.2
26352,4.1
26353,4.2
26354,3.7
26355,4.1
26356,4.4
26357,4.1
26358,4.1
26359,4.3
26360,4.1
26361,3.8
26362,3.7
26363,4.0
26364,3.7
26365,4.1
26366,3.8
26367,4.1
26368,4.1
26369,3.8
26370,3.8
26371,4.2
26372,4.0
26373,2.8
26374,3.7
26375,2.9
26376,3.6
26377,3.5
26378,3.6
26379,3.700448817952718
26380,3.700448817952718
26381,4.2
26382,2.7
26383,3.8
26384,3.700448817952718
26385,4.0
26386,4.6
26387,4.5
26388,4.3
26389,4.3
26390,2.6
26391,3.4
26392,3.6
26393,3.700448817952718
26394,3.5
26395,3.7
26396,3.700448817952718
26397,3.6
26398,3.6
26399,3.5
26400,3.3
26401,3.7
26402,3.7
26403,4.6
26404,4.2
26405,4.0
26406,3.8
26407,3.9
26408,4.3
26409,4.2
26410,3.8
26411,3.8
26412,4.0
26413,4.1
26414,4.0
26415,3.7
26416,4.0
26417,3.4
26418,4.1
26419,4.3
26420,3.9
26421,4.2
26422,4.0
26423,4.5
26424,4.2
26425,4.2
26426,3.7
26427,4.1
26428,3.9
26429,4.1
26430,4.1
26431,3.5
26432,3.5
26433,3.3
26434,4.1
26435,3.9
26436,3.6
26437,4.4
26438,3.9
26439,3.700448817952718
26440,4.0
26441,4.3
26442,4.0
26443,3.9
26444,3.7
26445,3.9
26446,3.9
26447,4.3
26448,4.6
26449,4.1
26450,4.1
26451,4.0
26452,3.4
26453,4.2
26454,3.7
26455,4.4
26456,3.7
26457,4.2
26458,3.8
26459,3.6
26460,4.1
26461,3.1
26462,4.2
26463,3.5
26464,3.7
26465,3.8
26466,3.7
26467,3.7
26468,3.9
26469,3.9
26470,4.0
26471,4.1
26472,3.9
26473,3.9
26474,4.0
26475,3.7
26476,3.4
26477,4.2
26478,4.2
26479,3.3
26480,3.9
26481,3.7
26482,3.7
26483,4.1
26484,3.8
26485,3.7
26486,2.9
26487,3.9
26488,3.9
26489,3.9
26490,4.2
26491,3.700448817952718
26492,4.0
26493,3.9
26494,4.3
26495,4.1
26496,4.1
26497,2.8
26498,3.9
26499,4.2
26500,4.0
26501,3.4
26502,3.9
26503,3.3
26504,3.8
26505,3.2
26506,4.1
26507,4.1
26508,4.1
26509,3.6
26510,4.0
26511,4.1
26512,3.4
26513,3.9
26514,4.3
26515,4.0
26516,4.1
26517,4.1
26518,4.1
26519,3.8
26520,3.8
26521,3.6
26522,3.9
26523,3.8
26524,3.7
26525,3.2
26526,3.4
26527,3.3
26528,4.1
26529,3.3
26530,3.9
26531,3.3
26532,4.0
26533,3.9
26534,3.1
26535,4.3
26536,3.2
26537,2.9
26538,3.9
26539,3.1
26540,3.9
26541,3.9
26542,4.0
26543,4.2
26544,4.1
26545,4.0
26546,4.1
26547,4.0
26548,3.8
26549,3.9
26550,4.1
26551,4.0
26552,3.9
26553,4.3
26554,3.9
26555,3.9
26556,3.8
26557,3.7
26558,4.6
26559,2.8
26560,3.3
26561,4.1
26562,3.5
26563,3.1
26564,4.3
26565,3.6
26566,3.6
26567,3.7
26568,3.6
26569,3.8
26570,3.8
26571,3.6
26572,4.0
26573,3.5
26574,4.0
26575,3.9
26576,3.2
26577,3.4
26578,4.4
26579,4.3
26580,4.2
26581,3.9
26582,3.7
26583,3.8
26584,3.8
26585,4.8
26586,3.6
26587,3.9
26588,4.1
26589,3.2
26590,3.9
26591,3.9
26592,4.3
26593,3.6
26594,4.4
26595,4.0
26596,3.7
26597,3.9
26598,3.0
26599,3.9
26600,3.7
26601,4.2
26602,3.700448817952718
26603,3.7
26604,3.4
26605,4.5
26606,4.4
26607,4.2
26608,3.5
26609,4.3
26610,3.8
26611,3.6
26612,3.2
26613,3.9
26614,3.5
26615,4.1
26616,3.3
26617,3.3
26618,4.2
26619,3.7
26620,3.3
26621,4.0
26622,4.1
26623,4.5
26624,3.2
26625,2.8
26626,3.5
26627,3.1
26628,3.7
26629,4.1
26630,4.4
26631,4.1
26632,3.0
26633,3.7
26634,3.7
26635,4.5
26636,4.1
26637,4.1
26638,4.2
26639,3.8
26640,4.0
26641,4.6
26642,4.1
26643,3.8
26644,3.8
26645,3.9
26646,3.8
26647,3.7
26648,4.1
26649,4.6
26650,4.0
26651,4.2
26652,3.700448817952718
26653,3.6
26654,3.8
26655,3.0
26656,3.2
26657,3.7
26658,3.5
26659,3.9
26660,3.6
26661,4.0
26662,3.5
26663,4.2
26664,3.700448817952718
26665,3.8
26666,3.8
26667,2.9
26668,4.3
26669,4.0
26670,3.9
26671,4.2
26672,4.2
26673,3.4
26674,3.4
26675,4.0
26676,3.8
26677,3.5
26678,3.7
26679,4.0
26680,3.700448817952718
26681,3.6
26682,3.8
26683,3.6
26684,3.3
26685,3.9
26686,3.9
26687,3.7
26688,3.6
26689,4.2
26690,3.1
26691,3.7
26692,3.5
26693,4.1
26694,3.7
26695,3.700448817952718
26696,3.9
26697,4.0
26698,3.2
26699,3.3
26700,3.8
26701,3.6
26702,3.9
26703,4.1
26704,4.2
26705,4.3
26706,3.8
26707,4.1
26708,4.2
26709,3.7
26710,3.5
26711,4.3
26712,3.9
26713,3.6
26714,4.2
26715,3.9
26716,4.1
26717,3.7
26718,4.3
26719,4.4
26720,4.0
26721,3.7
26722,3.5
26723,3.9
26724,3.3
26725,3.1
26726,3.7
26727,3.5
26728,3.7
26729,3.3
26730,3.3
26731,3.700448817952718
26732,3.700448817952718
26733,3.9
26734,3.6
26735,3.6
26736,3.700448817952718
26737,4.1
26738,3.9
26739,4.0
26740,3.9
26741,3.9
26742,4.0
26743,4.2
26744,3.7
26745,3.7
26746,4.0
26747,3.4
26748,3.1
26749,3.700448817952718
26750,3.2
26751,4.2
26752,4.3
26753,3.5
26754,3.7
26755,4.0
26756,3.8
26757,3.9
26758,4.2
26759,3.9
26760,4.0
26761,4.5
26762,3.9
26763,4.0
26764,3.8
26765,4.2
26766,3.9
26767,4.2
26768,3.6
26769,4.0
26770,3.8
26771,3.4
26772,4.5
26773,3.2
26774,4.2
26775,3.7
26776,3.9
26777,3.1
26778,3.5
26779,3.6
26780,3.700448817952718
26781,3.7
26782,4.0
26783,4.1
26784,3.3
26785,3.700448817952718
26786,3.7
26787,3.700448817952718
26788,4.0
26789,3.9
26790,3.0
26791,3.9
26792,4.4
26793,3.5
26794,3.4
26795,3.700448817952718
26796,4.0
26797,3.7
26798,3.5
26799,3.8
26800,2.9
26801,3.4
26802,3.5
26803,3.1
26804,4.4
26805,4.0
26806,4.1
26807,4.5
26808,4.0
26809,3.3
26810,3.7
26811,3.700448817952718
26812,3.4
26813,3.700448817952718
26814,3.8
26815,4.1
26816,3.7
26817,3.8
26818,3.9
26819,4.0
26820,3.700448817952718
26821,4.0
26822,3.2
26823,4.1
26824,3.700448817952718
26825,3.8
26826,3.8
26827,3.8
26828,3.1
26829,3.4
26830,3.7
26831,3.700448817952718
26832,3.6
26833,4.1
26834,4.0
26835,3.9
26836,2.4
26837,3.8
26838,4.1
26839,3.700448817952718
26840,2.8
26841,3.6
26842,3.7
26843,4.3
26844,3.5
26845,3.2
26846,3.8
26847,4.1
26848,3.700448817952718
26849,3.9
26850,3.2
26851,3.6
26852,3.7
26853,3.700448817952718
26854,3.4
26855,3.9
26856,3.5
26857,4.1
26858,2.6
26859,3.7
26860,3.5
26861,3.6
26862,4.2
26863,3.7
26864,3.700448817952718
26865,2.6
26866,3.700448817952718
26867,3.4
26868,3.8
26869,3.700448817952718
26870,3.5
26871,3.8
26872,3.6
26873,3.9
26874,3.9
26875,3.7
26876,3.1
26877,3.8
26878,3.9
26879,4.2
26880,3.9
26881,3.9
26882,4.2
26883,3.8
26884,3.700448817952718
26885,3.7
26886,3.1
26887,3.700448817952718
26888,4.1
26889,3.2
26890,3.6
26891,3.700448817952718
26892,3.8
26893,4.3
26894,4.0
26895,3.4
26896,3.9
26897,4.5
26898,3.7
26899,3.9
26900,3.2
26901,3.9
26902,3.6
26903,4.4
26904,3.4
26905,3.700448817952718
26906,3.3
26907,3.0
26908,3.7
26909,4.2
26910,3.7
26911,4.2
26912,3.9
26913,3.8
26914,3.7
26915,4.0
26916,3.6
26917,3.7
26918,3.5
26919,4.4
26920,4.2
26921,3.8
26922,4.3
26923,3.1
26924,4.1
26925,4.0
26926,4.1
26927,4.1
26928,3.9
26929,3.6
26930,4.4
26931,3.8
26932,3.4
26933,4.1
26934,4.3
26935,3.9
26936,3.9
26937,3.2
26938,4.4
26939,4.4
26940,3.700448817952718
26941,3.2
26942,3.8
26943,3.8
26944,3.3
26945,3.5
26946,4.2
26947,4.2
26948,3.1
26949,3.9
26950,3.3
26951,3.3
26952,4.3
26953,4.4
26954,3.8
26955,4.3
26956,3.8
26957,3.700448817952718
26958,4.2
26959,4.2
26960,3.7
26961,3.5
26962,3.8
26963,3.1
26964,3.5
26965,3.8
26966,3.7
26967,3.6
26968,3.1
26969,3.700448817952718
26970,3.6
26971,3.8
26972,3.700448817952718
26973,3.7
26974,3.2
26975,3.8
26976,4.1
26977,3.6
26978,4.2
26979,4.1
26980,2.8
26981,4.2
26982,4.2
26983,3.2
26984,3.2
26985,3.8
26986,4.0
26987,3.7
26988,3.7
26989,3.700448817952718
26990,3.7
26991,3.7
26992,3.700448817952718
26993,3.9
26994,4.1
26995,3.5
26996,4.0
26997,3.4
26998,3.700448817952718
26999,3.3
27000,2.8
27001,2.8
27002,4.0
27003,3.4
27004,2.9
27005,3.700448817952718
27006,3.3
27007,3.700448817952718
27008,4.0
27009,3.6
27010,3.700448817952718
27011,3.5
27012,3.8
27013,3.3
27014,3.700448817952718
27015,3.3
27016,3.700448817952718
27017,3.6
27018,3.8
27019,3.4
27020,3.6
27021,3.2
27022,3.7
27023,3.8
27024,3.3
27025,3.700448817952718
27026,3.2
27027,3.4
27028,3.7
27029,3.6
27030,4.4
27031,3.5
27032,3.7
27033,3.1
27034,3.8
27035,3.4
27036,3.4
27037,4.0
27038,3.8
27039,3.5
27040,3.3
27041,4.0
27042,4.1
27043,3.7
27044,3.5
27045,3.8
27046,3.700448817952718
27047,4.2
27048,3.4
27049,3.700448817952718
27050,4.0
27051,3.700448817952718
27052,3.6
27053,3.9
27054,4.0
27055,3.5
27056,3.1
27057,3.7
27058,2.9
27059,3.700448817952718
27060,3.9
27061,4.5
27062,3.4
27063,3.6
27064,3.700448817952718
27065,3.9
27066,3.1
27067,4.0
27068,3.700448817952718
27069,3.9
27070,4.3
27071,3.5
27072,3.700448817952718
27073,3.700448817952718
27074,3.7
27075,3.700448817952718
27076,3.3
27077,3.9
27078,3.9
27079,3.700448817952718
27080,3.700448817952718
27081,4.1
27082,3.700448817952718
27083,3.4
27084,4.1
27085,4.2
27086,3.700448817952718
27087,3.5
27088,3.8
27089,4.1
27090,4.2
27091,3.4
27092,3.8
27093,4.4
27094,4.0
27095,3.9
27096,4.0
27097,2.8
27098,3.0
27099,3.1
27100,3.5
27101,3.9
27102,3.4
27103,4.0
27104,3.4
27105,3.700448817952718
27106,3.5
27107,3.9
27108,4.0
27109,3.6
27110,3.9
27111,3.7
27112,4.0
27113,3.7
27114,3.700448817952718
27115,3.7
27116,4.1
27117,3.9
27118,4.3
27119,3.8
27120,3.5
27121,3.6
27122,4.4
27123,3.4
27124,3.6
27125,4.2
27126,3.8
27127,3.5
27128,3.8
27129,4.1
27130,3.2
27131,2.3
27132,2.5
27133,3.5
27134,3.7
27135,4.1
27136,3.5
27137,3.700448817952718
27138,4.4
27139,3.1
27140,3.7
27141,3.9
27142,3.8
27143,3.8
27144,2.9
27145,3.700448817952718
27146,3.8
27147,4.0
27148,3.2
27149,3.2
27150,4.1
27151,4.5
27152,3.6
27153,4.0
27154,3.0
27155,3.700448817952718
27156,2.7
27157,3.8
27158,3.9
27159,3.9
27160,3.5
27161,3.700448817952718
27162,3.700448817952718
27163,3.700448817952718
27164,3.5
27165,4.0
27166,3.700448817952718
27167,3.5
27168,3.5
27169,3.8
27170,3.1
27171,3.700448817952718
27172,4.1
27173,3.7
27174,4.4
27175,3.6
27176,3.5
27177,3.4
27178,3.7
27179,3.7
27180,3.8
27181,3.9
27182,3.9
27183,3.3
27184,3.6
27185,2.8
27186,3.8
27187,3.6
27188,4.2
27189,3.7
27190,3.8
27191,3.4
27192,3.700448817952718
27193,3.9
27194,3.700448817952718
27195,3.700448817952718
27196,3.3
27197,3.5
27198,3.700448817952718
27199,4.3
27200,3.5
27201,4.1
27202,3.700448817952718
27203,2.6
27204,3.700448817952718
27205,3.7
27206,3.2
27207,3.6
27208,2.6
27209,3.4
27210,4.9
27211,4.1
27212,3.700448817952718
27213,4.1
27214,3.7
27215,3.9
27216,3.9
27217,2.5
27218,3.5
27219,3.3
27220,3.7
27221,3.2
27222,4.1
27223,3.8
27224,3.9
27225,3.1
27226,3.3
27227,4.5
27228,3.7
27229,3.0
27230,3.6
27231,3.3
27232,3.6
27233,3.5
27234,3.7
27235,3.9
27236,3.6
27237,3.700448817952718
27238,3.6
27239,3.5
27240,3.8
27241,4.3
27242,4.0
27243,4.1
27244,3.700448817952718
27245,3.700448817952718
27246,3.4
27247,3.5
27248,3.5
27249,3.8
27250,3.9
27251,3.7
27252,3.8
27253,3.7
27254,3.1
27255,3.9
27256,3.5
27257,3.9
27258,2.8
27259,3.5
27260,4.1
27261,3.3
27262,3.700448817952718
27263,3.8
27264,3.6
27265,3.7
27266,4.1
27267,3.6
27268,3.4
27269,3.700448817952718
27270,3.5
27271,3.9
27272,3.0
27273,3.4
27274,3.9
27275,2.8
27276,3.700448817952718
27277,3.700448817952718
27278,4.5
27279,2.8
27280,4.0
27281,3.700448817952718
27282,3.700448817952718
27283,3.9
27284,3.4
27285,4.0
27286,3.0
27287,4.1
27288,3.3
27289,4.0
27290,3.3
27291,3.6
27292,3.700448817952718
27293,3.6
27294,3.7
27295,3.700448817952718
27296,3.1
27297,4.4
27298,3.700448817952718
27299,2.9
27300,3.700448817952718
27301,3.700448817952718
27302,3.8
27303,3.6
27304,3.7
27305,3.1
27306,3.4
27307,3.9
27308,3.700448817952718
27309,4.1
27310,3.1
27311,4.1
27312,3.7
27313,4.0
27314,3.9
27315,3.2
27316,3.3
27317,3.700448817952718
27318,3.5
27319,3.8
27320,3.700448817952718
27321,3.700448817952718
27322,3.700448817952718
27323,3.700448817952718
27324,4.0
27325,3.0
27326,3.9
27327,3.5
27328,3.1
27329,3.6
27330,4.5
27331,3.6
27332,3.9
27333,3.8
27334,3.4
27335,3.6
27336,4.0
27337,3.9
27338,4.2
27339,3.8
27340,3.5
27341,3.4
27342,3.6
27343,4.1
27344,3.6
27345,3.700448817952718
27346,3.4
27347,3.7
27348,4.0
27349,4.0
27350,4.4
27351,4.4
27352,3.3
27353,3.4
27354,3.1
27355,3.7
27356,3.5
27357,4.0
27358,3.7
27359,3.9
27360,2.6
27361,3.4
27362,4.1
27363,3.700448817952718
27364,4.3
27365,3.7
27366,3.4
27367,3.8
27368,3.700448817952718
27369,4.2
27370,3.8
27371,3.8
27372,3.6
27373,3.4
27374,3.700448817952718
27375,3.7
27376,4.2
27377,3.2
27378,3.700448817952718
27379,3.7
27380,4.0
27381,3.7
27382,3.7
27383,3.1
27384,3.8
27385,3.2
27386,3.1
27387,4.0
27388,3.2
27389,3.700448817952718
27390,3.6
27391,3.700448817952718
27392,3.7
27393,3.6
27394,3.7
27395,3.6
27396,3.8
27397,2.1
27398,3.8
27399,3.7
27400,4.3
27401,2.9
27402,3.700448817952718
27403,3.3
27404,3.5
27405,4.3
27406,3.8
27407,3.8
27408,3.6
27409,3.7
27410,3.700448817952718
27411,4.3
27412,3.6
27413,4.1
27414,3.7
27415,3.700448817952718
27416,3.700448817952718
27417,3.2
27418,3.700448817952718
27419,3.700448817952718
27420,3.8
27421,3.3
27422,3.700448817952718
27423,3.6
27424,3.3
27425,3.4
27426,3.4
27427,3.3
27428,2.8
27429,3.4
27430,3.0
27431,3.700448817952718
27432,3.3
27433,3.700448817952718
27434,3.6
27435,3.6
27436,3.7
27437,3.5
27438,3.700448817952718
27439,3.700448817952718
27440,3.7
27441,3.3
27442,3.7
27443,3.3
27444,3.5
27445,3.700448817952718
27446,3.700448817952718
27447,3.700448817952718
27448,3.700448817952718
27449,3.700448817952718
27450,3.700448817952718
27451,3.700448817952718
27452,3.700448817952718
27453,3.700448817952718
27454,3.2
27455,3.700448817952718
27456,3.700448817952718
27457,3.700448817952718
27458,3.700448817952718
27459,3.700448817952718
27460,3.700448817952718
27461,3.700448817952718
27462,3.700448817952718
27463,3.700448817952718
27464,3.700448817952718
27465,3.700448817952718
27466,3.8
27467,3.700448817952718
27468,3.700448817952718
27469,3.700448817952718
27470,3.4
27471,3.8
27472,3.5
27473,3.0
27474,3.5
27475,3.3
27476,3.4
27477,2.9
27478,3.3
27479,3.700448817952718
27480,4.1
27481,3.700448817952718
27482,3.8
27483,3.4
27484,3.1
27485,3.3
27486,3.700448817952718
27487,3.700448817952718
27488,3.6
27489,3.5
27490,3.0
27491,3.7
27492,3.6
27493,3.2
27494,3.700448817952718
27495,3.700448817952718
27496,3.5
27497,3.700448817952718
27498,3.6
27499,3.700448817952718
27500,3.700448817952718
27501,3.1
27502,3.0
27503,3.700448817952718
27504,3.3
27505,3.7
27506,4.1
27507,3.8
27508,3.6
27509,3.700448817952718
27510,3.700448817952718
27511,3.700448817952718
27512,3.700448817952718
27513,3.700448817952718
27514,4.0
27515,3.2
27516,3.3
27517,3.7
27518,4.1
27519,3.3
27520,3.700448817952718
27521,3.4
27522,3.700448817952718
27523,3.7
27524,2.6
27525,3.4
27526,3.6
27527,3.6
27528,3.7
27529,3.8
27530,3.7
27531,3.700448817952718
27532,3.4
27533,3.700448817952718
27534,3.700448817952718
27535,3.8
27536,3.9
27537,3.700448817952718
27538,3.1
27539,4.5
27540,3.8
27541,4.1
27542,4.8
27543,3.7
27544,3.1
27545,3.5
27546,3.3
27547,3.1
27548,3.700448817952718
27549,3.5
27550,3.700448817952718
27551,3.700448817952718
27552,3.5
27553,4.0
27554,4.0
27555,3.8
27556,3.9
27557,4.7
27558,3.0
27559,4.2
27560,3.4
27561,3.2
27562,3.700448817952718
27563,4.3
27564,3.5
27565,2.8
27566,3.700448817952718
27567,3.700448817952718
27568,3.4
27569,3.4
27570,3.1
27571,3.2
27572,3.4
27573,4.5
27574,4.1
27575,3.9
27576,4.2
27577,3.700448817952718
27578,3.1
27579,4.5
27580,4.1
27581,4.1
27582,4.3
27583,3.8
27584,4.5
27585,4.1
27586,4.3
27587,4.2
27588,4.1
27589,4.1
27590,4.5
27591,3.700448817952718
27592,4.4
27593,3.6
27594,3.9
27595,4.5
27596,3.8
27597,4.3
27598,3.9
27599,3.5
27600,4.5
27601,3.700448817952718
27602,3.5
27603,3.4
27604,3.1
27605,3.6
27606,3.3
27607,3.2
27608,3.5
27609,3.9
27610,3.9
27611,3.7
27612,3.5
27613,3.8
27614,3.5
27615,3.7
27616,3.7
27617,4.0
27618,3.700448817952718
27619,3.7
27620,3.7
27621,3.700448817952718
27622,3.8
27623,3.5
27624,2.7
27625,3.6
27626,3.3
27627,3.4
27628,3.3
27629,3.700448817952718
27630,4.0
27631,3.6
27632,3.700448817952718
27633,3.700448817952718
27634,3.6
27635,3.7
27636,3.7
27637,3.700448817952718
27638,3.5
27639,3.700448817952718
27640,3.1
27641,3.4
27642,3.5
27643,3.1
27644,3.5
27645,4.0
27646,3.4
27647,3.5
27648,3.700448817952718
27649,3.700448817952718
27650,4.0
27651,3.7
27652,3.6
27653,3.6
27654,3.700448817952718
27655,3.2
27656,3.4
27657,3.5
27658,3.7
27659,3.8
27660,3.1
27661,3.9
27662,3.1
27663,3.6
27664,3.6
27665,2.9
27666,3.6
27667,3.4
27668,4.0
27669,3.6
27670,3.1
27671,3.6
27672,3.3
27673,3.700448817952718
27674,3.3
27675,3.700448817952718
27676,3.3
27677,3.700448817952718
27678,3.700448817952718
27679,3.7
27680,3.700448817952718
27681,3.5
27682,3.8
27683,3.2
27684,3.5
27685,3.6
27686,3.8
27687,3.700448817952718
27688,3.6
27689,2.9
27690,3.0
27691,3.6
27692,3.4
27693,4.0
27694,3.3
27695,3.700448817952718
27696,3.2
27697,3.1
27698,3.700448817952718
27699,3.5
27700,3.4
27701,3.700448817952718
27702,3.700448817952718
27703,3.700448817952718
27704,3.700448817952718
27705,3.700448817952718
27706,3.700448817952718
27707,3.700448817952718
27708,3.700448817952718
27709,3.0
27710,3.5
27711,3.4
27712,3.700448817952718
27713,3.2
27714,3.700448817952718
27715,3.6
27716,3.2
27717,3.1
27718,3.6
27719,3.6
27720,3.3
27721,3.3
27722,3.700448817952718
27723,3.700448817952718
27724,3.700448817952718
27725,3.4
27726,3.700448817952718
27727,3.5
27728,3.700448817952718
27729,3.2
27730,3.2
27731,3.700448817952718
27732,3.700448817952718
27733,3.700448817952718
27734,3.700448817952718
27735,3.700448817952718
27736,3.4
27737,3.700448817952718
27738,3.700448817952718
27739,3.700448817952718
27740,3.700448817952718
27741,3.700448817952718
27742,3.5
27743,3.700448817952718
27744,3.2
27745,3.5
27746,3.2
27747,3.700448817952718
27748,3.5
27749,3.700448817952718
27750,3.700448817952718
27751,3.700448817952718
27752,3.700448817952718
27753,3.5
27754,4.0
27755,3.4
27756,3.4
27757,3.700448817952718
27758,3.700448817952718
27759,3.3
27760,3.4
27761,3.700448817952718
27762,2.7
27763,3.4
27764,3.700448817952718
27765,3.3
27766,3.700448817952718
27767,3.700448817952718
27768,3.700448817952718
27769,3.700448817952718
27770,3.700448817952718
27771,3.700448817952718
27772,3.700448817952718
27773,3.700448817952718
27774,3.700448817952718
27775,3.700448817952718
27776,3.700448817952718
27777,3.700448817952718
27778,3.700448817952718
27779,3.700448817952718
27780,3.700448817952718
27781,3.700448817952718
27782,3.700448817952718
27783,3.700448817952718
27784,3.700448817952718
27785,3.700448817952718
27786,3.700448817952718
27787,3.700448817952718
27788,3.700448817952718
27789,3.700448817952718
27790,3.700448817952718
27791,3.700448817952718
27792,3.700448817952718
27793,3.700448817952718
27794,3.700448817952718
27795,3.700448817952718
27796,3.700448817952718
